DevenLu                                 ,"{AndbrainTeam,AlexNsbmr,superpoweredSDK,ypersyntelykos,eliptibox,sylviapric,vlordier,angusshire,SuriyaaKudoIsc,eccyan,pranavlathigara,Icons8-Team,super11,appidiabhinav,MartinRGB,JohnsonJian,huchun,russianboi20,hero1987116,cusspvz,shoshindes,andrebts,wuxu,VagrantStory,pisual,ligi,policypri,esselte974,zackhaikal,ternsip,irshuLx,JairDavis,Mati365,gunlee01,LittleStar9637,sara-27,woxly,chenGL182,SnehaRane,AndiChiou,HelloSir2016}","{robbyrussell,seven1m,aanand,leachim6,benjamn,krschultz,jdg,avsej,drh,iamdaiyuan,passy,substack,jtoy,bgolub,wvanbergen,Thibaut,beaucollins,rbreve,Macarse,mcr,dkandalov,andreacampi,mutexkid,lzyy,amccloud,paulirish,pyro2927,erning,orfjackal,johannilsson,rupa,rsms,orta,kohsuke,soffes,rg3,hugozhu,julienXX,achivetta,ralfgehrer,steipete,mxcl,AhmedSoliman,arpit,nuuneoi,brianmichel,JakeWharton,valkolovos,insidegui,DrKLO,dtorres,koush,mmattozzi,jhy,nextgens,Almeros,stedolan,jondot,t32k,ai212983,MostafaGazar,brentvatne,staltz,rzwitserloot,dangrover,sparanoid,mustangostang,mrdoob,harrycheung,romannurik,adamzap,crazymaik,mttkay,commonsguy,loopj,ddunbar,hhariri,astuetz,skylot,swdunlop,feross,KevinGrandon,kimar,swankjesse,aadamowski,casidiablo,miripiruni,satyan,arialdomartini,clayallsopp,dvliman,fgp,sindresorhus,7heaven,wjp2013,jgilfelt,davidhampgonsalves,rchrd2,kuhnza,vshatskyi,jonathantribouharet}","{HTML,Perl,Lua,Assembly,JavaScript,""Emacs Lisp"",Groovy,Swift,Objective-C++,CoffeeScript,None,C#,M,Go,C++,CSS,""Jupyter Notebook"",Groff,Kotlin,IDL,TypeScript,Java,XSLT,PHP,C,Haskell,Python,OCaml,Xtend,PowerShell,Makefile,Shell,Objective-C,Cuda,Ruby}",
imalhasaranga                           ,"{udayasri,manojkurup,kreativemilano,sachindayl,swhgoon,sequoiar,gabrielpconceicao,AristidesNovelli,sandipbgt,brunocasanova,cusspvz,shoshindes,phantaidd,bs5ht,Joelfioti,NielsKornerup,angusshire,rahulzbali,m-sureshraj,rajithaban,VagrantStory,ternsip,evinw,Mapalagama,rupeshkumard,alexwangx,SnehaRane}","{mojombo,defunkt,pjhyett,schacon,kangax,JJ,djspiewak,charlenopires,substack,swannodette,graydon,batterseapower,russel,antimatter15,Xeoncross,unused,HenrikJoreteg,pkt,zhuangbiaowei,mattam82,smalltide,addyosmani,sghael,eduardolundgren,jlund,gut4,nikodemus,sindresorhus,fastred,manuelkiessling,tonymorris,spitters,tarkanlar,silentbicycle,riordan,douglascrockford,jykae,ruiaraujo,AlperKarapinar,dharmastyle,liuxinyu95,mixu,muaz-khan,vsouza,matthewmorrone1,gordol,chrishein,xiaq,ergunkocak,andrejbauer,actionjax,glafarge,mattdiamond,emj365,DanGrayson,bradlygreen,guillaumebrunerie,diegograssato,swhgoon,SamyPesse,faridv,bayandin,JIVS,gladson,Comandeer,imsheth,gihanlsw,oguzbilgener,udayasri,rdholder,LarryAnomie,k88hudson,cameron-martin,ericmm,xgrommx,Zbee,lexmarkguru,mozzadrella,gianlucadonato,esseti,apollonian11,kgryte,uno0515,zevav,ryan-w-moore,bs5ht,1j01,bipintek,luanshixia,domitian,emanuelaguna,NielsKornerup,Alexander-kim,fajar-khairil,Swordfish90,longyue0521,dzmitry-kankalovich,gabrielkamimura,jimmyywu,pierlauro,langleyv}","{Java,PHP,JavaScript,CSS,None}",
anand-1901                              ,"{Gnod,angusshire,RahulSDeshpande,cusspvz,shoshindes,pranavlathigara,llpj,ternsip,woxly,SnehaRane}","{tjohns,JakeWharton,romannurik,commonsguy,pardom,chrisbanes,uberspot,keyboardsurfer,ianhanniballake,JoanZapata,iamvijayakumar,romainguy,gabrielecirulli,PareshMayani,StylingAndroid,torvalds,smanikandan14,ragunathjawahar,premnirmal,jfeinstein10,oguzbilgener,mikepenz,frankiesardo,emilsjolander,cesards,anupcowkur,askerov,afollestad,wasabeef,vinaysshenoy,writtmeyer,daimajia,gabrielemariotti,ManuelPeinado,Gnod,dmytrodanylyk,saulmm,antonkrasov,hitherejoe,pedrovgs,flavienlaurent,mattieapps,slidenerd,SueSmith,DesarrolloAntonio,androidcardboard}","{None,Java}",
vigo                                    ,"{netshade,arikan,dara,matrushka,muratkgirgin,gkmngrgn,cihann,hasantayyar,BYK,emret,canburak,demirhanaydin,AlperKarapinar,DataZombies,twfarland,uptscs,vst,ermantaylan,snytkine,cihangirperperik,fatiherikli,muhammedtufekyapan,fehmicansaglam,ugurerkan,emir,ahmet,hdogan,halitalptekin,amiroff,mesuutt,mustafakisa,tuhaf,omarkurt,birtanyildiz,Burakhan,emoty88,mhergul43,PivotLogix,laplacesdemon,csjaba,cgencer,ustun,muratincesu,kadirayk,borulday,serdarb,keremtiryaki,bahattincinic,caglar-ulker,ademilter,hsnaydd,netsecdeveloper,omarodafo,yiitinki,askn,cenkalti,enderahmetyurt,mctr,unicod3,ThePolywellGuy,serkaniyigun,cyildirim,overclockcu,caglarcakar,vargi,oguzalb,omgbbqhaxx,ekinertac,buraktekin,beratdogan,olgaysezgin,iltercengiz,necmettin,tunix,ekrembozkurt,VictorTomaili,mertnuhoglu,farukaydin,sdogruyol,mehmetkose,dnomak,frtncr,kmikael,hanziwang,armankara,xmikro,khantunckale,fkucukbaltaci,broccolinisoup,enishb,Zer0Root,kardakTR,puuble,rssems,smtaydemir,ekremkaraca,tayfunoziserikan,usirin,dardo82,krasimir,onurbaysan}","{mojombo,pjhyett,wycats,Caged,topfunky,bmizerany,schacon,drnic,peterc,josh,chneukirchen,ryanb,bkeepers,adamwiggins,jeremy,henrik,tdreyno,remi,tpope,rtomayko,fspeirs,njonsson,pengwynn,sintaxi,mislav,benhoskings,amiroff,paltman,ericflo,jezdez,whomwah,gma,alloy,stuarthalloway,radar,mperham,adamstac,tenderlove,ddollar,madrobby,kswedberg,markbates,adamv,ciaran,netshade,codebutler,jeremyevans,kr,nathos,mike-burns,adamcooke,sikachu,jballanc,JEG2,jhaynie,arikan,jferris,mattt,bastilian,twerth,jcoglan,ko1,AlanQuatermain,sorbits,taylanpince,rauchg,azer,riklomas,codepo8,lhz,sickill,dara,isa,minimaldesign,jacobian,tuupola,ryanmcgrath,matthewmccullough,tj,ericholscher,berkerpeksag,camflan,steveklabnik,malsup,beanieboi,rkh,matz,mertnuhoglu,norm,sarp,onurbozkurt,joehewitt,voloko,kybernetyk,paulirish,ben,atebits,muhuk,cloudhead,aral,emrekutlu}","{HTML,JavaScript,CSS,C,Cucumber,Python,Shell,None,Assembly,Ruby}",
thuytrinh                               ,"{eshbeata,wuyexiong,natuanorg,bayarkhuu0512,AndbrainTeam,inferjay,keshwans,sirvon,adelnizamutdinov,eveliotc,HanJack,pranavlathigara,cuongthai,vinod1988,dunglv299,khiem111189,rameshsheth37,vhoangbk,Gi-lo,iamswapnilsonar,nongdenchet,hiepvn,DaoKunGitHub,maoweidong,VoNam,feromakovi,ntbit,hechuangju,agustinaliagac,angusshire,astimac,phamxuanlu,bvaugusto,thuutin,toantran-ea,tranngoclam,tienbm,lxlx704034204,ternsip,thuongleit,mohanrajsambath,NghiaTranUIT,tsadoklf}","{avh4,paulcbetts,andymatuschak,levi,tjohns,joshaber,loganj,jberkel,omo,nighthawk,broady,andrewhr,xian,dpsm,mohlendo,mcharmas,adriancole,JakeWharton,matthewmichihara,yigit,mttkay,pgoodwin,commonsguy,loopj,abarth,erd,Yarikx,felipecsl,ubolonton,kageiit,ashughes,DylanSale,mportuesisf,roman-mazur,hamidp,tyvsmith,dnkoutso,davidmoten,jocelynlih,mattprecious,anticafe,dalewking,chiuki,quidryan,eveliotc,jdreesen,fatuhoku,tehmou,vinc3m1,dlew,appleguy,sockeqwe,nguyenhuy,dcendents,evant,blundell,nsk-mironov,ronshapiro,ksoichiro,kwent,AChep,zsxwing,kaushikgopal,makovkastar,austynmahoney,ragunathjawahar,akarnokd,devoncarew,rockerhieu,stepango,oguzbilgener,alexjlockwood,ZuzooVn,frankiesardo,emilsjolander,lenguyenthedat,xrigau,sjudd,talenguyen,zelic91,nghialv,nhachicha,bauerca,jacobtabak,antoniolg,medyo,daimajia,gabrielemariotti,ManuelPeinado,traex,martinschaef,Manabu-GT,sblackshear,davidjrichardson,yoavst,pedrovgs,binhtvt,digitalbuddha,tomrozb,tranngoclam,agustinaliagac}","{HTML,JavaScript,Groovy,Dart,None,Scala,Java}",
jiashilei-1985                          ,"{pranavlathigara,sara-27}","{JakeWharton,StevenRudenko,cyrilmottier,romannurik,commonsguy,7heaven,felipecsl,oberstet,lgvalle,svenkapudija,dimazen,maximletushov,advantis,dodola,goeddea,elevenetc,makovkastar,jgrana,edBaev,Bersh,oguzbilgener,chuckhays,MrEngineer13,cleanOK,FirePhenix,shliama,alexzaitsev,daimajia,Namir233,zzhouj,ManuelPeinado,kotya341,nhaarman,sd6352051,babosa,gpfduoduo,baoyongzhang,learnNcode,dkmeteor,bluefoxah,9miao,Aenterhy,glomadrian,mgjnana,dujiazzj,Apisov,shytyk,RuttenYO,ziteng,mgjxiezi,mgjyunfan,mgjYugui,moguziye,seishuchen,mgjluoning,mgjdafo,bingoogolapple,GcsSloop,saiwu-bigkoo,vbaidak,jiahuanyu,iammert,dinuscxj,binIoter}","{HTML,JavaScript,CSS,PHP,C,Swift,GLSL,None,Python,XML,Objective-C++,Kotlin,Makefile,Shell,C#,Objective-C,Smali,Go,C++,Java}",
Adrianzo                                ,{eneskemalergin},,"{CSS,Shell}",
erhnby                                  ,"{TugrulAsik,andrei512,sefiladam,eleven-huang,serhatsezer,oguzbilgener,huseyinozkilic,superpoweredSDK,Ulubay,toygar,cusspvz,angusshire,DarrylBayliss,ataybur,asad80,donghuagif,eozguc,ternsip,LittleStar9637,giselrojas,anitarasmussenar,mohd14shoeb}","{mattetti,ryanb,mjankowski,sco,pengwynn,andymatuschak,ole,mattt,taylanpince,cbguder,casademora,azamsharp,hamin,shs96c,pyro2927,sarperdag,orta,nickoneill,soffes,soopa,subdigital,rs,samwize,emre,gregheo,ustun,jcoleman,BYK,marcuswestin,vogella,myell0w,sarbogast,nrj,cemaleker,kimon,seyfeddin,samsymons,ndubbs,LearnCocos2D,mmorey,charliefulton,dasmer,samvermette,kevindew,scalessec,aliHafizji,liyong03,akaralar,ahmet,tonymillion,benbusse,sebreh,vesln,hollance,mikeash,doukasd,kgn,saserbest,TimOliver,ardalahmet,rwenderlich,nin9creative,sbagdat,jpsim,muaz-khan,romaonthego,liamnichols,ashfurrow,ariok,nicklockwood,andreamazz,mledoze,sampage,markd2,icanzilb,akiroom,scott-sherwood,wobbals,crosbymichael,mattjgalloway,erndev,uzman,bkoc,osrl,ibireme,obuseme,omergul123,turacma,erikdoe,victorBaro,com90,lipka,arntzel,MortimerGoro,CEWendel,kmikael,iFeli,busradeniz,JonasGessner,jpardogo,fycth}",,
wuyexiong                               ,"{justep,scrylove,nonant,sajibsj,shawnlinboy,ljrfox,vsoft-phuong,zxfxingkong,alvinzhangyuntian,tian9246,hehead,llinzzi,facelessman,liangroger,Moonant,cuiweijie,ikkyu0319,fordream,daimajia,JuanMaCuevas,qq383501042,liubag,ianva,song314,xipan,kyze8439690,yinchord,gavinliu,xiaofans,hunter0147,Jacktony,fangzb,leonlai,yasiradnan,rpplusplus,djun100,Candouble,cng1985,anzai3,KhalidElSayed,ahappyforest,swanhtet1992,marsminer,fangzhibing,Consoar,richard1122,r17171709,qdsang,Chanven,fandf1990,maoruibin,rdchenchao,xiaomeixw,zglslyg,yelinaung,xitan0506,RxLoaron,RoadsInFarAway,jackuhan,will2012,cuzhu,MioMioReimu,xie2000,wedcel,wangxinghe,zmywly8866,liqy,pinguo-zhangxiaoming,isfooly,alex5241,Jungerr,yueyeweiming,lipi042222,zeng1990java,lingyun1120,EflakeEver,wrjqss,brucewzp,lijianyu,xq8922,zz676,JackCooper,CooperFu,gunC,javake,wuxin2014,myohtetaung87,ownwell,weiliji,XadillaX,haoljp,anton46,freeze228,yaya2212,boguan,liuhui321,l16426434,winstongit,ting1,yftx,linkaipeng}","{pjhyett,malkomalko,holman,huacnlee,loganj,border,feelinglucky,lzyy,yorzi,ttscoff,Cpasjuste,hugozhu,swanson,JakeWharton,DrKLO,skyisle,happypeter,koush,lunny,zellux,cyrilmottier,hirokidaichi,lifesinger,iwinux,nicolas-raoul,romannurik,cyanogen,commonsguy,loopj,mgcrea,lxneng,astuetz,Stericson,CrazyCoder,swankjesse,casidiablo,ChainsDD,Nimrodda,tokudu,sofish,ctso,beshkenadze,forresty,jgilfelt,oasisfeng,felipecsl,rmcc,lzyzsd,rallat,chrisbanes,astaxie,greenrobot,BYVoid,SalomonBrys,grantland,bmeike,edisonw,pbreault,nolanlawson,Ereza,anzai3,jdan,TonicArtos,rajasharan,humiaozuzu,sutar,lawloretienne,hoang8f,dschuermann,wong2,jkbrzt,keyboardsurfer,shuhaowu,zerob13,songweilong,thyrlian,laruence,smarek,joedicastro,robotlolita,frogermcs,zmdominguez,ciwrl,tommy351,eccyan,ouyangzhiping,qyuhen,michaelliao,tyrchen,florianmski,notedit,adneal,tehmou,achellies,marcoRS,mihaip,ianva,malmstein,gnuwilliam,MathieuCalba,halzhang}","{HTML,JavaScript,CSS,C,Python,Shell,None,Objective-C,VimL,Java}",
mistrydarshan99                         ,"{sandeeplondhe,pranaypatel512,angusshire,vaibhav-jani,wujiali,pranavlathigara,Samyak81,dhruv3011,JoellSpencerr,LeonardooSousaa,EdwarddHardingg,qq245258365,undrey,EngShema,masadakung,SnehaRane,meparam}","{mojombo,schacon,hamen,x1ddos,mutexkid,stefanhoth,mcharmas,JakeWharton,mpost,koush,MostafaGazar,donnfelker,cyrilmottier,romannurik,gfx,sudar,commonsguy,loopj,rakyll,addyosmani,jeromevdl,astuetz,swankjesse,otw,ryanseys,johncarl81,jgilfelt,shekhargulati,pardom,monzou,yongjhih,devunwired,chrisbanes,greenrobot,ened,jdamcd,TonicArtos,keyboardsurfer,iPaulPro,lgvalle,chiuki,yavski,mataanin,foxykeep,yinwang0,eveliotc,cmelchior,zmdominguez,PaulRashidi,nevalla,serso,mcxiaoke,hotchemi,florianmski,dlew,ianhanniballake,malmstein,halzhang,SimonVT,petrnohejl,trippedout,colabug,lorensiuswlt,1hakr,amlcurran,Goddchen,pwittchen,kedzie,lucasr,snowdream,benjakuben,thagikura,benjchristensen,sephiroth74,bbcallen,f2prateek,romainguy,rejasupotaro,UweTrottmann,Electryc,johnkil,gragtah,nganthony,ikew0ng,Nilhcem,androidquery,kaushikgopal,d-max,VenomVendor,orhanobut,passsy,gipi,scola,deano2390,ragunathjawahar,kkosobudzki,Trinea,jpardogo,MichaelEvans,nostra13,ragnraok}","{C,Swift,Python,None,Objective-C,Scala,C++,Java}",
CoderAFI                                ,"{Odin9999BC,vlordier,satish25,Kenshinhu,emirias1,cusspvz,mgwhitfield,phpenterprise,rafaelducati,aiqiuqiu,angusshire,fordream,alicaglayan,AndrewDorko,overcls,yszheda,djfly,zhao95,bestswifter,chenmingbiao,networkextension,FsThatOne,Moonisky,bobby0676,cnbin,perfettiful,shoshindes,qinix,taku33,zhaoxiaobao,hakehong,yellowChao,zackhaikal,mindspot,beali,samuelnathan-kahn,eplt,CubeSpawn,rod-lin,WillemJan,leebivip,giando,vominhtri1107,RogerFederer03,ultrasilicon,Collebrusc,junhey,zyja,Hamilphen,ReidHolmes,mohd14shoeb}","{robbyrussell,maddox,sco,timburks,probablycorey,farcaller,soveran,paulcbetts,Machx,bomberstudios,gettalong,cwillmor,jashkenas,ole,jballanc,chriseidhof,escoz,jdg,nwind,ariya,mitsuhiko,mattt,kjk,sferik,Kev,cldwalker,imathis,remy,andrewsardone,felixge,casademora,sam-github,certik,zaki,ldandersen,tj,Saqoosha,mattgallagher,baz,raymondjavaxx,avelino,iissnan,lp,atg,erica,norio-nomura,nevyn,lzyy,phatmann,gaku,migueldeicaza,dangra,bnoguchi,darobin,lloyd,mroth,joeldev,neilpa,sitaramc,buymeasoda,kylef,jverkoey,ttscoff,teropa,orta,correia,0xced,nst,soffes,liufan321,higepon,gitster,seivan,deanm,esilverberg,steipete,mxcl,joyqi,robrix,ccgus,djaiss,sebmarkbage,yyuu,antirez,insidegui,rs,curran,mohamedmansour,alisdair,zanshin,jedi4ever,trawor,jergason,andelf,jameswomack,sogko,lunny,penberg,ripienaar,jakeboxer,vtns}","{HTML,JavaScript,CSS,Ruby,Swift,Python,Shell,None,Objective-C,Java}",
joom                                    ,"{weiway,artburkart,qawemlilo,trifunovski,rchristensen,kault,barca,ybrs,iremoz,imashinyire,oguzbilgener,hantuzun,esuysal,ahmetkizilay,hwclass,hmert,yalcin,strada,bkgoksel,trishaarora,AaronPlave,fatiherikli,MatthewStein,techeventstr,mehmetbasbayandur,huseyinozkilic,sercaneraslan,benhuds,maaydogmus,egisatoshi,smfactor,efe,myildizx,eozcelik,denisefrancisco,ypersyntelykos,elizbaryousuf,TranquilMarmot,hipate,aligoren,erenhatirnaz,kaaninan,themattchan,bryangarza,igstan,akinhwan,pdemetci,anilbey,darkrpd,jrraymond,angusshire,nytai,jwangsadinata,cmahon,bahattincinic,abdullahoguk,markfarrell,ayberkt,nvonpentz,DreamADust,ugrcn,grantaddis,kasbah,CoconutPi}","{reinh,tpope,jgm,tuncer,cartazio,jwiegley,elisehuard,chrisdone,azer,ezyang,ozataman,tibbe,ocharles,bos,feuerbach,tj,berkerpeksag,etrepum,DrBoolean,bsl,anttisalonen,puffnfresh,eren,maxogden,kfl,steshaw,igstan,snoyberg,sshine,jonsterling,Swizec,sjl,vy,yogsototh,ustun,jaspervdj,egonSchiele,osener,mengu,david-christiansen,alpmestan,aycanirican,emres,freebroccolo,kazu-yamamoto,mietek,jfischoff,Twinside,psygnisfive,f,wjzz,cemre,kasbah,sdiehl,edwinb,ekmett,dherman,bitemyapp,hanshoglund,huseyinyilmaz,aliok,evanw,tfausak,alanz,tarballs-are-good,robsimmons,vim-scripts,fehmicansaglam,osa1,artburkart,chrisamaphone,tom7,benl23x5,rchristensen,byorgey,LeventErkok,taktoa,HeinrichApfelmus,coltekin,simonmar,jepst,TikhonJelvis,umurgdk,wbillingsley,paf31,vonWolfehaus,dashersw,mchakravarty,bgapinski,egisatoshi,jozefg,supki,Fuuzetsu,begriffs,sdogruyol,nolimits4web,v0lkan,gallais,Javran,bagdemir,ivanperez-keera}","{HTML,JavaScript,Haskell,Swift,TeX,Agda,Makefile,Shell,None,Assembly,VimL,CSS}",
sam33rdhakal                            ,"{biratrai,tyko-enzi,akperkins}","{mag,JakeWharton,donnfelker,romannurik,swankjesse,suvash,pardom,devunwired,chrisbanes,partition,chiuki,cyrret,dlew,modocache,pyricau,emce,f2prateek,romainguy,abdyer,kaushikgopal,oguzbilgener,akperkins,EricKuck,biratrai,pedrovgs,tyko-enzi,slidenerd,VigneshPeriasami}","{PHP,None,HTML,Java}",
zohaibbrohi                             ,"{LateLabsTeam,fordream,mikemanosky,philtrumtrading,Hashimlokasher,zhangchunzc,Qedirye,Mhona0815,pranavlathigara,angusshire}","{dhh,gscalzo,mattt,Inferis,zipme,zachwaugh,joshvera,nnhubbard,johannilsson,0xced,soffes,JakeWharton,dduan,omz,wearhere,MugunthKumar,nicolasgoutaland,ricardoquesada,barbosa,phaibin,keefmoon,nviennot,gekitz,CooperRS,jverdi,PomepuyN,alskipp,megamattron,pranayairan,jspahrsummers,ivpusic,hotchemi,romaonthego,Ciechan,arturfelipet,danielalves,MaxKramer,nicklockwood,PrimaryFeather,SimonVT,black1987,elpsk,andreamazz,icanzilb,JoanZapata,justinmfischer,rnystrom,Todd-Davies,lbrndnr,beworker,calimarkus,dimazen,jaminschubert,kenshin03,aajiwani,Azuritul,kikoso,gmertk,mdznr,schneiderandre,onevcat,xhacker,makovkastar,diogobernardino,eluleci,njdehoog,thibaultcha,Cclleemm,mvarnagiris,nostra13,d-ronnqvist,zoonooz,uzysjung,KurtWagner,jonomuller,John-Lluch,openaphid,oguzbilgener,EddyBorja,coolstar,demonnico,krzysztofzablocki,chasseurmic,nihalahmed,tristanhimmelman,cleanOK,HarrisonJackson,IvanoBilenchi,plattysoft,kokomo,lobianco,calebd,hdodenhof,rFlex,EvgenyKarkan,HannahMitt,jessesquires,tomkowz,bilalmughal,DavdRoman,FilipPudak}","{None,Objective-C,Swift,Java}",
bayarkhuu0512                           ,"{vinod1988,delgermurun,kyouz,deepankarb,AndbrainTeam,shijirbayar,PaperHS,liuyatao,sujaybiswas,lvzhongyi,telmen,tengis,oggata,Chris-sim,ypersyntelykos,Puujee,guo121314,sharavsambuu,gmunkhbaatarmn,shonajaan,Sanjivkumarroshan,pranavlathigara,cusspvz,angusshire,Altanchimeg,falimlcourt,bustechsou,mrmikemack,macressler,tharkibo,SnehaRane,Uplierty}","{codebutler,krschultz,passy,Zillode,ochko,royclarkson,ahorn,Jearil,ldo,rhdunn,rno,Ankhbayar,arpit,kreed,JakeWharton,gmunkhbaatarmn,koush,olex,t32k,ai212983,staltz,almas,donnfelker,cyrilmottier,romannurik,crazymaik,mttkay,loopj,garuma,rakyll,jamesmorgan,addyosmani,ligi,hierynomus,astuetz,Stericson,Batmandakh,dm77,sharavsambuu,nomadx,rfc2822,stepinto,guerwan,jgilfelt,kingargyle,melug,dulmandakh,vovkab,Neoklosch,pardom,felipecsl,damonkohler,khaschuluu,dolugen,pakerfeldt,samskivert,vekexasia,kishorereddy,japgolly,devunwired,tnorbye,chrisbanes,happyalu,derekbrameyer,lvillani,tugstugi,mik9,micolous,wuman,mkuprionis,burakdede,grantland,cesarferreira,aliHafizji,jdamcd,nolanlawson,drewjw81,TonicArtos,michaelcarrano,lawloretienne,khashochir,lintool,hoang8f,dschuermann,hanspeide,rogerhu,runningcode,keyboardsurfer,coreform,thyrlian,chiuki,tengis,PomepuyN,BoD,foxykeep,briangriffey,mik3y,Huppie,Flowdalic,PaulRashidi,xorange}","{None,Lua,Java}",
yasin-kafadar                           ,"{musaulker,muratbiskin,mdogan01,umdemir,fatihsokmen}","{commonsguy,oguzbilgener,flavienlaurent,bahrio}",{Java},
matchdav                                ,"{SeanROlszewski,jbmartin,emily-cognilab,KelseyDH,linleyf,sketchytechky,jodeleeuw,battlemidget,arafin,emilymmclellan,Nomanblog,Likhonblog,iairnino,brunocasanova,angusshire,riyasmohamedmr,ipvanish,VagrantStory,sinanargun,ternsip,ExpressVPN,lvivier,evinw,shayanzare}","{wycats,vanpelt,ry,kangax,jeresig,breakpointer,rsutphin,jed,indexzero,jashkenas,caolan,kalv,isaacs,juliangruber,substack,rauchg,azer,remy,gf3,iros,adactio,tj,rkh,richhickey,chuckbergeron,mikeric,anthonyshort,paulirish,maxogden,tim-smart,cloudhead,pkrumins,timoxley,pcreux,pgte,eriwen,battlemidget,mcollina,chancancode,logicalparadox,kriskowal,corbanbrook,dougwilson,Marak,TooTallNate,mathiasbynens,WebReflection,dannycoates,creationix,Carte,boazsender,marcuswestin,SteveSanderson,aheckmann,sindresorhus,matthewmueller,unconed,BorisMoore,piscisaureus,michaelficarra,agilejon,dominictarr,alexblackie,nicks,lepture,funkytek,goshakkk,bcantrill,markjaquith,josscrowcroft,chbrown,mcavage,szilm,zenorocha,contra,noiges,btford,Raynos,yyx990803,davepacheco,olado,stephenmathieson,kennknowles,Rowno,hakimel,jonathanong,ivolo,viljamis,addaleax,dead-horse,davidedwardclark,blakeembrey,flowersinthesand,garbles,tomdionysus,gkz,ForbesLindesay,oguzbilgener,dwerner,yields,c0b41}","{HTML,JavaScript,PHP,C,Python,CoffeeScript,None,Objective-C,CSS}",
aacanakin                               ,"{onursenture,katepesic,sezertt,aniltan,hgeg,hanifitayfur,bahadiruncu,matiasinsaurralde,firatgursoy,milaixi,STRd6,galaris,EfeBudak,oguzbilgener,NoyanSelcuk,techeventstr,srhtcn,burakaydn,kaaninan,yigitkaraca,gabrielpconceicao,cusspvz,brunocasanova,shoshindes,mgwhitfield,OzgurGul1,angusshire,DGTouch,prbangalipona,delirehberi,ertugerata,KorhanOzturk90,rochacon,brtn,omgnuts,douglaslamb,dawnoble,NowBro,cantux,mayulu,bom-d-van,grazor23,ternsip,ugrcn,jianlingshih,sevims,ridvank,woxly,Vermisse,hucruz}","{defunkt,peej,nicolasff,azer,STRd6,matiasinsaurralde,tj,3rd-Eden,rlr,pkrumins,PaulKinlan,antirez,czarneckid,koush,evilsocket,romannurik,cyanogen,rakyll,addyosmani,BYK,zzzeek,harthur,dnet,wesgarner,yuxel,Pomax,Seldaek,bekriebel,adamJLev,daylerees,disq,rubik,ssg,onursenture,dbtek,galaris,mafintosh,kyprizel,0ffffffffh,fehmicansaglam,taylorotwell,v-p-b,cdevienne,hgeg,peterhellberg,hakimel,rssems,dnomak,yeukhon,pkozlowski-opensource,torvalds,yusufaytas,leventyalcin,oguzbilgener,usharf,firatgursoy,eseza,sezertt,hanifitayfur,NoyanSelcuk,robpike,srhtcn,EfeBudak,gorkemyontem,KorhanOzturk90}","{JavaScript,C#,PHP,Python,None,Go}",
maolcay                                 ,{cagdass},"{caitp,umutbozkurt,cagdass}",{None},
wsenjer                                 ,"{techeventstr,sercaneraslan,aligoren,kaaninan,yasinyaman,ellvtr,angusshire,tvvocold,VagrantStory,cesmeemlak,JeorgeMatt,ternsip,westcrip,AeronStory,mallikarjunayaddala,SnehaRane}","{mitchellh,jeresig,dhh,fxn,mattt,alip,berkerpeksag,ozgur,orta,tayfun,vy,emre,vigo,hasantayyar,sepeth,mhevery,serdardalgic,kadirpekel,BYK,frail,muratcorlu,muharremtac,navruzm,seyhunak,eax,ibrahimatay,o,hmert,musaulker,aladagemre,ssg,onurozgurozkan,faraday,needim,ahmet,tayfunoziserikan,tugberkugurlu,sercaneraslan,can,muhittin,ybrs,yasinyaman,ardalahmet,0ffffffffh,destan,sineld,fehmicansaglam,enderahmetyurt,sbagdat,mpaltun,ujk,fuadm,hkulekci,erkin,askn,neuro-sys,bahadir,hursit,Sly777,ogulcan,onokumus,fatihhayri,hdogan,fyalavuz,emreeren,rssems,muratguzel,yasar11732,muhammet,suleymanccelik,emir,ibrahimgunduz34,omerozkan,fatiherikli,kemalkanok,mertdumenci,halitalptekin,yasaricli,nyucel,oguzbilgener,gokhanmoral,efegurkan,erayarslan,iltercengiz,ziyasal,huygun,fatihboy,semihyagcioglu,Aristona,tayfunerbilen,c0b41,sseffa,daronyondem,serkan-ozal,melissacrnic,westcripp,aligoren,yazilimkulubu,leylaKapi,arslanbilal,mahammad}","{PHP,JavaScript,C#,HTML,Ruby}",
